% 
/oll
/sa l 	B=+9.0000-T;	 2
675.984	4907.45
675.994	5160.77
676.003	5660
676.013	6260
676.022	7351.38
676.032	9127
676.041	11247
676.051	14655
676.06	17916.5
676.07	21102.2
676.079	23634
676.089	25503
676.098	26496
676.108	25716.1
676.117	24357
676.127	22656
676.136	20390.4
676.146	18076
676.156	15158.8
676.165	13054
676.175	10790.5
676.184	9204
676.194	8351
676.203	7348.62
676.213	6719.92
676.222	6346.23
676.232	5998
676.241	5610.85
676.251	5391
676.26	5266
676.27	4973.39
676.279	5027
676.289	4914
676.298	4797
676.308	4733.59
676.318	4532.24
676.327	4469.82
676.337	4314.05
676.346	4428
676.356	4269
676.365	4174.07
676.375	3951
676.384	4067.84
676.394	4030.19
676.403	3794.39
676.413	3829
676.422	3774.4
676.432	3810
676.441	3677
676.451	3735
676.46	3626.53
676.47	3580
676.479	3463.33
676.489	3456.67
676.498	3507
676.508	3584
676.517	3533
676.527	3330.78
676.536	3398.72
676.546	3402.72
676.556	3387
676.565	3406
676.575	3374
676.584	3309
676.594	3419
676.603	3438.69
676.613	3392
676.622	3397
676.632	3226.87
676.641	3419
676.651	3274.83
676.66	3410
676.67	3354
676.679	3319
676.689	3271.17
676.698	3286
676.708	3221
676.717	3104.97
676.727	3175
676.736	3255
676.746	3213
676.755	3327
676.765	3185
676.774	3216.88
676.784	3306
676.793	3456
676.803	3428
676.812	3558
676.822	3517
676.831	3667
676.841	3553.41
676.85	3617
676.86	3695
676.87	3601.45
676.879	3630.53
676.888	3600.55
676.898	3594
676.908	3514.62
676.917	3415
676.927	3375.26
676.936	3336
676.946	3215
676.955	3135.05
676.965	3090.98
676.974	3219
676.984	2944
676.993	3002
677.003	2951
677.012	2796.77
677.022	2915
677.031	2836
677.041	2817.21
677.05	2883
677.06	2836.8
677.069	2794
677.079	2819
677.088	2827.21
677.098	2815
677.107	2756
677.117	2835
677.126	2766.74
677.136	2820.79
677.145	2708.69
677.155	2778
677.164	2765.26
677.174	2837
677.183	2832
677.193	2838
677.202	2812
677.212	2836
677.221	2762
677.231	2808
677.24	2719
677.25	2676
677.259	2745.27
677.269	2799.23
677.278	2728
677.288	2649.36
677.297	2659.35
677.307	2711
677.316	2640.64
677.326	2682
677.335	2711
677.345	2724
677.354	2624
677.364	2655.35
677.373	2683
677.383	2703
677.392	2520.54
677.402	2686
677.411	2585.41
677.421	2565.43
677.43	2736
677.44	2747.27
677.449	2538.55
677.459	2539.45
677.468	2690
677.478	2729
677.487	2565.43
677.497	2637
677.506	2691
677.516	2624
677.525	2567.42
677.535	2588.59
677.544	2738
677.554	2695
677.563	2632
677.573	2611.39
677.582	2667
677.592	2673.34
677.601	2642
677.611	2629
677.62	2743
677.63	2689
677.639	2601.4
677.649	2710
677.658	2613.39
677.668	2733
677.677	2517.47
677.687	2629
677.696	2518
677.706	2547
677.715	2515.47
677.724	2580.59
677.734	2728
677.743	2682
677.753	2706
677.762	2698
677.772	2785
677.781	2690
677.791	2702
677.8	2646
677.81	2809
677.819	2750
677.829	2724
677.838	2539.45
677.848	2542.55
677.857	2546
677.867	2533.45
677.876	2565
677.886	2415.55
677.895	2601
677.905	2491.49
677.914	2583
677.924	2662
677.933	2650.65
677.943	2739
677.952	2662
677.962	2643.36
677.971	2640
677.981	2642
677.99	2518
678	2527
678.009	2658
678.018	2592
678.028	2580
678.037	2602
678.047	2485.49
678.056	2493
678.066	2473.5
678.075	2409.56
678.085	2475
678.094	2431.54
678.104	2536
678.113	2458.48
678.123	2608
678.132	2500
678.142	2515.47
678.151	2487
678.161	2486.51
678.17	2489.49
678.18	2365.6
678.189	2556.57
678.199	2540
678.208	2420.45
678.218	2556
678.227	2524
678.237	2535.45
678.246	2590
678.255	2447
678.265	2584
678.274	2446.47
678.284	2594
678.293	2532
678.303	2544
678.312	2542
678.322	2439
678.331	2503.48
678.341	2427.54
678.35	2519.47
678.36	2504
678.369	2513
678.379	2421.55
678.388	2394.43
678.398	2536
678.407	2479
678.417	2500
678.426	2444.47
678.435	2476.5
678.445	2526
678.454	2515
678.464	2489
678.473	2489.49
678.483	2612.61
678.492	2567
678.502	2528.54
678.511	2596
678.521	2547.44
678.53	2679
678.54	2671
678.549	2714
678.559	2693
678.568	2805.22
678.578	2902.86
678.587	2926.88
678.596	3156
678.606	3395
678.615	3625.47
678.625	3774.4
678.634	3724.45
678.644	3794
678.653	3785
678.663	3834
678.672	3856
678.682	3972.24
678.691	4376
678.701	4500
678.71	4617.69
678.719	4960
678.729	5256
678.738	5213
678.748	5326
678.757	5311.11
678.767	5504
678.776	5408.98
678.786	5528.92
678.795	5554.9
678.805	5536.92
678.814	5484
678.824	5771
678.833	6114.43
678.843	7844.96
678.852	10959
678.861	16358.2
678.871	22308.7
678.88	27830.1
678.89	31548
678.899	32502
678.909	30240
678.918	25482
678.928	18454
678.937	12715
678.947	8190.67
678.956	5999
678.965	4769
678.975	4168.07
678.984	3951
678.994	3877
679.003	3750
679.013	3804.38
679.022	3894
679.032	4003
679.041	4000
679.051	3832.36
679.06	3956.25
679.07	3810.37
679.079	3852.34
679.088	3882
679.098	3766.41
679.107	3884.31
679.117	3872
679.126	3876
679.136	3676.49
679.145	3752
679.155	3835
679.164	3581.43
679.173	3599
679.183	3457.33
679.192	3542.6
679.202	3622
679.211	3776
679.221	3880
679.23	4321
679.24	4942
679.249	5817
679.259	6869
679.268	8141
679.277	9367
679.287	10658.6
679.296	12104
679.306	13142
679.315	13434.2
679.325	13574
679.334	13061
679.344	11556.2
679.353	9948.81
679.362	8245.37
679.372	6729.91
679.381	5705.23
679.391	4967.4
679.4	4563
679.41	4143.91
679.419	3969
679.429	3931
679.438	3948
679.448	3987
679.457	4042
679.466	4130
679.476	4430
679.485	4680
679.495	5467.03
679.504	6227
679.514	6984
679.523	7442
679.532	7822
679.542	7922.9
679.551	7345
679.561	6598
679.57	5766
679.58	5195.2
679.589	4693.63
679.599	4733.59
679.608	4921
679.617	5211.19
679.627	5850.65
679.636	6865
679.646	8099.25
679.655	10116
679.665	12030
679.674	13367
679.684	14464
679.693	14568
679.702	13961
679.712	12528
679.721	9782.67
679.731	7211
679.74	5144.75
679.75	4374
679.759	4033
679.768	3653
679.778	3485.35
679.787	3486.65
679.797	3491
679.806	3422
679.816	3409
679.825	3337.23
679.835	3331.22
679.844	3404
679.853	3341.23
679.863	3174.91
679.872	3215.12
679.882	3256
679.891	3365
679.901	3404.72
679.91	3659
679.919	3700.47
679.929	3888
679.938	3895
679.948	3649.49
679.957	3508.63
679.967	3303.2
679.976	3131.05
679.985	3002.94
679.995	3067
680.004	3308
680.014	3290.81
680.023	3459.33
680.033	3633
680.042	3924
680.051	4312
680.061	4556
680.07	4640
680.08	4667.65
680.089	4656
680.099	4396
680.108	3953.75
680.117	3766
680.127	3516
680.136	3495
680.146	3686.48
680.155	4240.01
680.165	4737
680.174	5143.25
680.183	5450.99
680.193	5550.9
680.202	5490
680.212	5062.68
680.221	4495
680.231	3816
680.24	3674
680.249	3581
680.259	3413.29
680.268	3481
680.278	3468
680.287	3411
680.297	3432.69
680.306	3595
680.315	3697
680.325	3825
680.334	3755.58
680.344	4156
680.353	4833.51
680.363	6371
680.372	9257.77
680.381	13366.3
680.391	18220
680.4	22300.8
680.41	24916
680.419	25337
680.428	23102
680.438	18017.6
680.447	12662
680.457	8268.61
680.466	5771.28
680.476	4621
680.485	4044
680.494	3636.52
680.504	3571
680.513	3433.31
680.523	3477
680.532	3406.72
680.542	3490
680.551	3510
680.56	3385.27
680.57	3579
680.579	3353
680.589	3369
680.598	3386
680.607	3264.84
680.617	3309.2
680.626	3406
680.636	3392
680.645	3350
680.654	3298
680.664	3060.99
680.673	3155
680.683	3099.02
680.692	3155.07
680.702	3250
680.711	3117.04
680.72	3255
680.73	3239
680.739	3384
680.749	3453.32
680.758	3635
680.767	3645.49
680.777	3835.65
680.786	3919
680.796	3652
680.805	3344.77
680.814	3256
680.824	3327
680.833	3342.77
680.843	3240.86
680.852	3368.75
680.862	3402
680.871	3353.24
680.88	3169
680.89	3337
680.899	3172.91
680.909	3442
680.918	3529
680.927	3471
680.937	3419.29
680.946	3352.76
680.956	3293.19
680.965	3355
680.974	3324
680.984	3475
680.993	3366
681.003	3428.7
681.012	3399
681.021	3595.44
681.031	3708.46
681.04	4037
681.05	4364
681.059	4591
681.068	4719.61
681.078	4798.46
681.087	4778
681.097	4357
681.106	4013.8
681.115	3868.33
681.125	4054.17
681.134	4457
681.144	5063
681.153	6136
681.162	6990
681.172	7534
681.181	7875
681.191	7869
681.2	7519
681.209	7134.43
681.219	7307
681.228	7192
681.238	7195
681.247	7094
681.256	6223.67
681.266	5068.69
681.275	4117.89
681.285	3803.62
681.294	3824
681.303	3632.52
681.313	3832
681.322	3750
681.332	3993
681.341	4151
681.35	4424.14
681.36	4644.33
681.369	5025
681.379	5272.86
681.388	5638
681.397	6085
681.407	7028
681.416	7833.03
681.426	8724
681.435	9361
681.444	9276.24
681.454	8683
681.463	7079
681.472	5652
681.482	4769
681.491	4474
681.501	4311.95
681.51	4523
681.519	4414
681.529	4336
681.538	4244
681.548	4009.79
681.557	3794
681.566	3449.32
681.576	3264.84
681.585	3220
681.595	3195
681.604	3249
681.613	3207
681.623	3225
681.632	3138
681.642	3196
681.651	3004.94
681.66	3018
681.67	3088
681.679	2978.92
681.688	3027
681.698	3109
681.707	3220
681.717	3369.25
681.726	3656
681.735	3813
681.745	3861
681.754	3785
681.764	3365.25
681.773	3126
681.782	2707.31
681.792	2742
681.801	2597.4
681.81	2714
681.82	2707
681.829	2650
681.839	2639.36
681.848	2627
681.857	2615.38
681.867	2606.61
681.876	2692.68
681.885	2767
681.895	2784
681.904	3122.96
681.914	3560.59
681.923	4095
681.932	4577.73
681.942	4870
681.951	4748.42
681.961	4252
681.97	3575
681.979	3192
681.989	2913
681.998	2797.23
682.007	2910
682.017	3045
682.026	2989
682.036	2984.93
682.045	3047
682.054	3095
682.064	2900
682.073	2999
682.082	2832
682.092	2783
682.101	2801
682.111	2675
682.12	2721
682.129	2556
682.139	2463.51
682.148	2417.55
682.157	2493
682.167	2430
682.176	2354.4
682.186	2319.63
682.195	2257
682.204	2146.22
682.214	2238
682.223	2164.23
682.232	2258
682.242	2111
682.251	2151.78
682.261	2137
682.27	2177
682.279	2095
682.289	2049.86
682.298	2170
682.307	2119
682.317	1955.94
682.326	2110
682.336	2118.2
682.345	2058
682.354	2106
682.364	2057
682.373	2082.17
682.382	2139
682.392	2119
682.401	2162
682.41	2206
682.42	2227
682.429	2167.76
682.439	2249
682.448	2225
682.457	2211
682.467	2238
682.476	2218.28
682.485	2183
682.495	2232
682.504	2065
682.513	2087
682.523	2181.75
682.532	2061.85
682.542	2137
682.551	2073.84
682.56	2000.1
682.57	2052.14
682.579	2090.17
682.588	2111
682.598	2064
682.607	2041
682.616	2049
682.626	1969.93
682.635	1994.09
682.645	1943.95
682.654	1942
682.663	1935
682.673	1827
682.682	1799
682.691	1802
682.701	1941
682.71	1783.91
682.719	1875.99
682.729	1854
682.738	1884
682.747	1869
682.757	1867.98
682.766	1811.94
682.776	1811
682.785	1936
682.794	1719.86
682.804	1806
682.813	1838
682.822	1775.91
682.832	1789
682.841	1782.09
682.85	1741.88
682.86	1768
682.869	1810
682.878	1671.82
682.888	1825
682.897	1722.14
682.906	1735
682.916	1778
682.925	1759
682.935	1764
682.944	1786
682.953	1828
682.963	1787
682.972	1731.87
682.981	1746
682.991	1731
683	1724
683.009	1757
683.019	1825
683.028	1830
683.037	1702
683.047	1761.89
683.056	1698
683.065	1829
683.075	1728
683.084	1860
683.094	1813.94
683.103	1778
683.112	1739.88
683.122	1792
683.131	1707
683.14	1691
683.15	1636
683.159	1746
683.168	1695
683.178	1670.18
683.187	1748
683.196	1737
683.206	1721
683.215	1774
683.224	1656.19
683.234	1688
683.243	1662.19
683.252	1764.1
683.262	1769
683.271	1745
683.28	1718.14
683.29	1688.17
683.299	1681.83
683.308	1737.87
683.318	1756
683.327	1769
683.336	1776
683.346	1796
683.355	1704
683.365	1756.11
683.374	1730
683.383	1679.83
683.393	1781.91
683.402	1789.92
683.411	1803
683.421	1722.14
683.43	1824
683.439	1746
683.449	1734
683.458	1699
683.467	1714
683.477	1671.82
683.486	1705.85
683.495	1694.16
683.505	1679.83
683.514	1637
683.523	1704
683.533	1669.82
683.542	1655
683.551	1747
683.561	1725
683.57	1693.84
683.579	1791
683.589	1687
683.598	1774
683.607	1693
683.617	1758
683.626	1660.19
683.635	1747
683.645	1719
683.654	1788
683.663	1743
683.673	1669
683.682	1715.86
683.691	1698
683.701	1761
683.71	1691
683.719	1645.8
683.729	1718.14
683.738	1749
683.747	1759
683.757	1688
683.766	1746
683.775	1717
683.785	1702
683.794	1718
683.803	1712
683.813	1701
683.822	1739
683.831	1736
683.841	1689.83
683.85	1683.83
683.859	1748.12
683.868	1711.85
683.878	1731.87
683.887	1654
683.896	1648
683.906	1624
683.915	1605
683.924	1579
683.934	1595
683.943	1558
683.952	1615
683.962	1609
683.971	1598
683.98	1573.74
683.99	1601.76
683.999	1642
684.008	1541.71
684.018	1625
684.027	1622.22
684.036	1615
684.046	1631
684.055	1622
684.064	1577.74
684.074	1582
684.083	1628
684.092	1535
684.102	1575.74
684.111	1623
684.12	1697
684.13	1608
684.139	1585.75
684.148	1605.76
684.157	1644
684.167	1616
684.176	1662
684.185	1541
684.195	1501.67
684.204	1671
684.213	1662
684.223	1573.74
684.232	1661
684.241	1673
684.251	1609.77
684.26	1703.85
684.269	1619.77
684.279	1704
684.288	1724
684.297	1689.83
684.307	1662.19
684.316	1740
684.325	1659
684.334	1630
684.344	1608.24
684.353	1669
684.362	1577.74
684.372	1608
684.381	1477.65
684.39	1511.68
684.4	1573
684.409	1521.69
684.418	1600
684.428	1645
684.437	1595
684.446	1561
684.456	1640
684.465	1575
684.474	1569.73
684.483	1531.7
684.493	1620.23
684.502	1640.21
684.511	1691
684.521	1696
684.53	1636
684.539	1663
684.549	1652
684.558	1594
684.567	1580
684.577	1668
684.586	1636
684.595	1626
684.604	1657
684.614	1602
684.623	1545.71
684.632	1505.68
684.642	1578
684.651	1605
684.66	1555
684.67	1565
684.679	1580
684.688	1540
684.698	1482
684.707	1511
684.716	1480
684.725	1567
684.735	1535.7
684.744	1499.67
684.753	1517.69
684.763	1535
684.772	1513
684.781	1536
684.791	1499
684.8	1524
684.809	1502.32
684.818	1556
684.828	1507
684.837	1540
684.846	1466
684.856	1459
684.865	1529
684.874	1565
684.884	1521.69
684.893	1579
684.902	1522
684.911	1515
684.921	1477.65
684.93	1459
684.939	1502
684.949	1513
684.958	1496
684.967	1509
684.977	1520
684.986	1521.69
684.995	1489.66
685.004	1502
685.014	1485.66
685.023	1522
685.032	1435
685.042	1520
685.051	1513
685.06	1523.69
685.069	1433.62
685.079	1511
685.088	1478
685.097	1502
685.107	1396.41
685.116	1551
685.125	1508
685.134	1475.65
685.144	1563
685.153	1469.65
685.162	1505
685.172	1451.63
685.181	1494.33
685.19	1496.33
685.2	1591.75
685.209	1633.79
685.218	1676
685.227	1550
685.237	1640
685.246	1702
685.255	1551.72
685.265	1516
685.274	1459.64
685.283	1500
685.292	1481
685.302	1453
685.311	1435
685.32	1502
685.33	1472
685.339	1424
685.348	1455.64
685.357	1449
685.367	1419.61
685.376	1486
685.385	1489
685.395	1455.64
685.404	1492
685.413	1511.68
685.422	1472.35
685.432	1479
685.441	1579
685.45	1485
685.459	1513
685.469	1503
685.478	1431
685.487	1470
685.497	1449
685.506	1457
685.515	1437.62
685.524	1410
685.534	1480
685.543	1436
685.552	1441
685.562	1452
685.571	1429.61
685.58	1503
685.589	1437
685.599	1461
685.608	1471.65
685.617	1449.63
685.627	1456
685.636	1478
685.645	1441
685.654	1470
685.664	1440
685.673	1512
685.682	1502
685.691	1343
685.701	1353.55
685.71	1446
685.719	1435.62
685.729	1429
685.738	1347.54
685.747	1413
685.756	1491
685.766	1416
685.775	1361
685.784	1409.6
685.793	1387.58
685.803	1433
685.812	1369
685.821	1390
685.831	1297
685.84	1382.43
685.849	1327.53
685.858	1359
685.868	1388
685.877	1416
685.886	1369
685.895	1367
685.905	1389
685.914	1350
685.923	1372
685.932	1406
685.942	1365
685.951	1410
685.96	1372
685.97	1369
685.979	1375
685.988	1351
685.997	1400
686.007	1363.56
686.016	1355
686.025	1347.54
686.034	1368
686.044	1381.57
686.053	1342
686.062	1390
686.071	1395
686.081	1397
686.09	1386
686.099	1380
686.109	1459
686.118	1338
686.127	1330.47
686.136	1409
686.146	1398
686.155	1380
686.164	1395
686.173	1333.53
686.183	1306
686.192	1215
686.201	1295.5
686.21	1306
686.22	1406
686.229	1303
686.238	1279.49
686.247	1351.55
686.257	1396
686.266	1328.47
686.275	1330
686.284	1360
686.294	1312.49
686.303	1285.49
686.312	1323
686.322	1339.54
686.331	1338
686.34	1371
686.349	1337
686.359	1303.51
686.368	1327
686.377	1359
686.386	1320
686.396	1359
686.405	1351
686.414	1347
686.423	1396
686.433	1368
686.442	1360
686.451	1285.49
686.46	1348
686.47	1366
686.479	1337
686.488	1373
686.497	1246
686.507	1334
686.516	1295
686.525	1306
686.534	1273
686.544	1305
686.553	1254.53
686.562	1220.56
686.571	1290
686.581	1310
686.59	1241.45
686.599	1199.42
686.608	1307.51
686.618	1305
686.627	1231.45
686.636	1250
686.645	1273
686.655	1293
686.664	1283
686.673	1271
686.682	1207
686.692	1254
686.701	1344
686.71	1291
686.719	1321
686.729	1322
686.738	1236.55
686.747	1281
686.756	1288
686.766	1285
686.775	1222.56
686.784	1247
686.793	1229.44
686.802	1253
686.812	1334
686.821	1295.5
686.83	1371
686.839	1383
686.849	1481
686.858	1543
686.867	1595
686.876	1649
686.886	1582
686.895	1408
686.904	1374
686.913	1349
686.923	1358
686.932	1357
686.941	1297
686.95	1276
686.96	1367
686.969	1287
686.978	1315.52
686.987	1308
686.997	1358
687.006	1335
687.015	1306.49
687.024	1401
687.034	1352
687.043	1405
687.052	1395
687.061	1470
687.07	1515
687.08	1678
687.089	1748
687.098	1837
687.107	2004
687.117	2055.86
687.126	2296
687.135	2210
687.144	2226
687.154	2110
687.163	1967
687.172	1904
687.181	1767.9
687.19	1665
687.2	1510
687.209	1427
687.218	1363
687.227	1309
687.237	1263.47
687.246	1246.54
687.255	1277.49
687.264	1272
687.274	1189
687.283	1184
687.292	1233
687.301	1241.45
687.31	1267
687.32	1232
687.329	1247
687.338	1182.59
687.347	1272
687.357	1239
687.366	1214
687.375	1198
687.384	1227
687.393	1222
687.403	1290
687.412	1267
687.421	1222
687.43	1244
687.44	1211.43
687.449	1215
687.458	1161.39
687.467	1221
687.477	1148
687.486	1229
687.495	1197
687.504	1157
687.513	1181
687.523	1147
687.532	1063
687.541	1143
687.55	1142.63
687.56	1158
687.569	1147
687.578	1169
687.587	1148.62
687.596	1126
687.606	1119.35
687.615	1174
687.624	1119
687.633	1127
687.642	1145
687.652	1199
687.661	1174
687.67	1168
687.679	1124
687.689	1045
687.698	1137.37
687.707	1088.67
687.716	1177
687.725	1157.38
687.735	1076.68
687.744	1085.32
687.753	1158
687.762	1119
687.771	1092
687.781	1118.65
687.79	1169
687.799	1091
687.808	1124
687.818	1103.34
687.827	1073
687.836	1112
687.845	1022.73
687.854	1095
687.864	1149
687.873	1146
687.882	1145
687.891	1157
687.9	1123
687.91	1148
687.919	1136
687.928	1150
687.937	1109.34
687.947	1090
687.956	1151
687.965	1139
687.974	1128
687.983	1140
687.993	1069.31
688.002	1110
688.011	1047.29
688.02	1110
688.029	1085
688.039	1124
688.048	1065.31
688.057	1115
688.066	1047
688.075	1138
688.085	1061
688.094	1109
688.103	1050.71
688.112	1098
688.121	1090
688.131	1093
688.14	1054
688.149	1081
688.158	1061
688.167	1088
688.177	1050
688.186	1051
688.195	1119
688.204	1008.74
688.213	974
688.223	1033
688.232	1044
688.241	1071
688.25	1104
688.259	1110
688.269	1037.28
688.278	1049.29
688.287	1105
688.296	1068
688.305	1104
688.315	1028.73
688.324	1025.27
688.333	1066
688.342	1136
688.351	1024
688.361	1070
688.37	1082
688.379	1034
688.388	1103
688.397	1136
688.407	1058
688.416	1136
688.425	1119
688.434	1048.71
688.443	1071.31
688.453	1091
688.462	1044
688.471	1035.28
688.48	1087
688.489	1093
688.499	1127
688.508	1040
688.517	1094
688.526	1047
688.535	1079
688.544	955.213
688.554	1075
688.563	1102
688.572	1044
688.581	1065
688.59	1002.75
688.6	1055
688.609	1028
688.618	1058
688.627	1009
688.636	989.242
688.646	1023.27
688.655	978
688.664	1047
688.673	1014
688.682	1063
688.692	1057
688.701	960.782
688.71	990
688.719	1035
688.728	1068
688.737	1054
688.747	958.784
688.756	1045.29
688.765	1006
688.774	1047
688.783	1005.26
688.793	973.228
688.802	1025.27
688.811	1014
688.82	981.235
688.829	1034
688.839	980.766
688.848	983.237
688.857	979.233
688.866	1067
688.875	1039
688.884	1034
688.894	1078
688.903	1042
688.912	1027
688.921	989
688.93	1045
688.939	1020
688.949	1056
688.958	1067
688.967	1052
688.976	1049.29
688.985	1065.31
688.995	1060
689.004	1049
689.013	1060
689.022	965.221
689.031	1065
689.04	1008
689.05	1043
689.059	978.767
689.068	1018
689.077	1035
689.086	1013
689.095	1025
689.105	1038
689.114	1064
689.123	1035
689.132	1004
689.141	1016
689.151	1048
689.16	1028.73
689.169	1059
689.178	960.782
689.187	1039.28
689.196	963.22
689.206	1054
689.215	1011.26
689.224	944.796
689.233	1023.27
689.242	983.237
689.251	1013
689.261	960.782
689.27	1019
689.279	1042
689.288	1026
689.297	1069
689.306	990
689.316	1111
689.325	1066
689.334	1024
689.343	1039
689.352	987
689.361	986
689.371	1008.74
689.38	1042
689.389	1081
689.398	1019
689.407	1114
689.416	1022.73
689.426	1068
689.435	997.248
689.444	1000.75
689.453	975.23
689.462	1056
689.471	1079
689.481	1050
689.49	1004.75
689.499	974
689.508	1076
689.517	1080
689.526	1055
689.536	1097
689.545	1098
689.554	1112
689.563	1055
689.572	1112
689.581	1115
689.591	1046
689.6	1085
689.609	1046
689.618	1092
//nc
% 
/oll
/sa l 	B=+8.5000-T;	 2
674.638	3022
674.647	3070
674.657	3117
674.666	2988
674.676	3047.02
674.686	3061.06
674.695	3000
674.705	3168
674.714	3141
674.724	3093.25
674.733	3233
674.743	3337
674.752	3333
674.762	3339.28
674.772	3408
674.781	3461
674.791	3482.43
674.8	3582
674.81	3475
674.819	3496
674.829	3450
674.839	3394.95
674.848	3425.23
674.858	3452
674.867	3418.81
674.877	3364
674.886	3354.81
674.896	3300.49
674.905	3450.62
674.915	3407.12
674.925	3449.37
674.934	3560.03
674.944	3686
674.953	3900
674.963	4264
674.972	4558
674.982	5022
674.991	5611
675.001	5867.76
675.011	5909.99
675.02	5836
675.03	5384
675.039	5125
675.049	4765
675.058	4188.23
675.068	3808
675.077	3589
675.087	3412
675.097	3328.65
675.106	3110
675.116	3298
675.125	3211.96
675.135	3260.25
675.144	3310.55
675.154	3316
675.163	3348
675.173	3428
675.182	3290.43
675.192	3378
675.202	3233.91
675.211	3204
675.221	3258.23
675.23	3147.58
675.24	3239.87
675.249	3363
675.259	3264.27
675.268	3244.15
675.278	3053.01
675.288	3285
675.297	3304
675.307	3260.25
675.316	3328.65
675.326	3226.04
675.335	3336
675.345	3284
675.354	3293
675.364	3296
675.373	3183.79
675.383	3292.44
675.393	3209.95
675.402	3250
675.412	3219
675.421	3291
675.431	3313
675.44	3184
675.45	3259
675.459	3264.27
675.469	3232
675.479	3185.8
675.488	3221
675.498	3157
675.507	3112.63
675.517	3184
675.526	3081.18
675.536	3227
675.545	3226
675.555	3101.3
675.564	3215
675.574	3209
675.583	3175.74
675.593	3119.41
675.603	3226.04
675.612	3179.77
675.622	3258
675.631	3202.1
675.641	3271
675.65	3240.13
675.66	3264
675.669	3269
675.679	3248.17
675.688	3282.38
675.698	3294.45
675.708	3401
675.717	3318.59
675.727	3385
675.736	3387
675.746	3328.65
675.755	3513.75
675.765	3707
675.774	3702.88
675.784	3918.16
675.793	4031
675.803	4100
675.812	3894.02
675.822	4158.41
675.831	4238
675.841	4366
675.851	4377
675.86	4288
675.87	4096.78
675.879	4069.06
675.889	4154
675.898	4105.27
675.908	4256
675.917	4260.19
675.927	4372
675.936	4374.88
675.946	4489.56
675.955	4584
675.965	4537.85
675.974	4641.54
675.984	4741.05
675.994	5053
676.003	5430.84
676.013	5971.63
676.022	6874
676.032	8376.68
676.041	10690
676.051	13586
676.06	16848.9
676.07	20084
676.079	23094
676.089	25116
676.098	26990
676.108	26886
676.117	25844
676.127	24103.8
676.136	22169.3
676.146	19960.4
676.156	17063.7
676.165	14667
676.175	12027
676.184	10319
676.194	8923
676.203	7912
676.213	7169
676.222	6462
676.232	6150.56
676.241	5843
676.251	5538.2
676.26	5417
676.27	5180
676.279	4859.76
676.289	5071
676.298	4927
676.308	4764
676.318	4606.25
676.327	4387.05
676.337	4347.29
676.346	4349
676.356	4355
676.365	4105.27
676.375	4128
676.384	3974
676.394	3847.74
676.403	3954
676.413	3872
676.422	3751
676.432	3691
676.441	3607.69
676.451	3744
676.46	3689
676.47	3557.98
676.479	3491.62
676.489	3483.57
676.498	3600
676.508	3543
676.517	3586
676.527	3491
676.536	3390
676.546	3468
676.556	3364
676.565	3302
676.575	3413
676.584	3220.01
676.594	3439
676.603	3362.86
676.613	3215.98
676.622	3431
676.632	3258.23
676.641	3310.55
676.651	3290.43
676.66	3309
676.67	3411
676.679	3330
676.689	3328
676.698	3342
676.708	3132.51
676.717	3230
676.727	3265
