287.709	290.903	292.14	293.993	299.204	308.162	282.433	280.987	288.322	296.777	302.716	307.745	292.927	284.819	285.836	290.978	290.831	291.713	291.989	291.886	290.358	283.321	275.66	283.276	282.152	267.597	258.706	257.027	266.789	272.103	271.181	271.515	274.957	274.489	271.655	271.112	276.037	274.761	276.797	289.284	301.261	301.289	287.53	283.885	296.427	314.331	326.734	326.104	336.339	363.05	379.51	373.413	348.266	296.953	281.087	269.925	258.585	255.641	253.122	250.848	249.648	250.609	253.672	253.268	269.667	286.142	292.121	280.802	250.991	249.43	248.693	249.154	251.018	251.098	257.383	251.444	246.893	249.088	255.276	260.656	264.146	265.389	273.095	294.655	290.829	289.028	277.324	267.047	270.345	276.04	279.596	284.27	293.007	303.613	302.56	303.884	318.321	319.073	303.332	301.798	
277.882	281.933	285.541	288.46	290.704	291.99	283.406	284.441	289.396	294.863	298.528	299.091	292.687	288.476	288.329	291.506	294.878	297.756	299.943	299.609	295.635	288.463	268.203	266.431	271.376	273.199	267.354	274.112	269.373	265.798	267.29	271.777	279.416	276.927	275.181	276.055	278.058	280.346	282.906	285.877	289.155	293.394	301.834	301.398	306.304	317.681	330.841	333.776	371.067	382.244	371.542	349.917	331.519	291.532	278.108	271.085	262.948	254.103	249.689	247.712	252.242	256.661	254.119	253.714	269.113	279.093	279.204	268.899	248.924	247.979	247.526	247.808	249.008	249.088	251.764	249.48	248.129	249.746	253.041	265.821	272.523	269.536	266.791	278.526	298.387	296.189	286.498	280.163	282.796	282.806	285.875	293.15	299.688	301.209	296.862	297.936	307.171	307.517	297.256	295.768	
274.814	277.739	281.953	285.213	285.745	282.878	286.197	289.177	292.35	293.651	290.903	288.327	291.697	292.715	292.446	293.893	298.86	299.35	301.225	301.477	297.614	290.117	265.335	257.964	265.816	277.351	273.744	285.255	271.909	261.853	262.986	269.539	282.232	279.379	277.623	278.586	279.668	287.056	290.336	287.563	285.975	292.92	310.644	311.574	317.838	329.671	342.767	349.105	395.594	386.187	354.182	324.816	309.132	281.888	272.555	269.323	264.315	253.541	248.052	247.361	254.838	260.365	255.122	257.886	270.274	274.552	269.351	258.177	248.751	248.896	247.586	247.139	248.53	249.202	249.444	251.012	251.883	251.86	253.076	273.047	281.799	276.818	267.234	268.668	300.639	299.23	291.1	286.517	288.067	285.508	289.823	299.385	304.068	298.885	292.939	293.87	299.757	301.067	295.755	292	
291.082	287.206	286.98	288.506	290.912	293.967	294.19	297.579	300.686	294.445	273.444	271.527	288.56	298.62	301.212	301.598	302.657	288.215	283.42	286.597	290.155	281.795	275.595	273.468	275.181	277.351	273.672	279.396	274.307	264.663	257.502	260.147	280.352	281.87	276.961	274.219	280.108	296.988	301.543	303.822	308.336	313.676	303.737	300.761	334.113	366.377	377.061	386.343	390.938	346.499	309.951	295.126	270.608	260.164	259.638	259.203	257.107	255.772	251.552	254.978	257.44	257.346	257.719	272.716	276.344	277.186	268.263	250.833	253.994	256.592	251.16	248.407	252.436	255.392	256.565	262.549	262.838	258.142	259.605	286.175	293.647	293.07	286.978	276.754	287.711	290.484	282.62	273.526	272.796	276.582	287.105	298.05	301.862	296.794	294.096	295.189	303.029	309.226	307.339	294.701	
289.126	286.472	290.19	293.824	293.947	290.263	291.52	293.562	295.844	291.738	276.993	280.104	292.331	298.952	301.455	303.703	303.46	290.07	285.2	288.344	292.504	283.722	283.28	285.676	287.177	284.577	275.626	276.851	277.79	271.458	262.662	263.426	277.364	278.832	276.387	276.308	284.09	306.196	306.19	307.979	314.511	322.326	321.863	322.871	366.72	403.403	402.813	384.501	375.553	325.668	291.162	283.153	265.381	254.574	251.501	249.628	250.463	258.089	256.289	263.764	265.152	262.614	265.212	287.363	278.986	271.067	262.062	251.515	256.634	258.798	251.615	248.075	253.051	257.073	258.559	263.475	264.591	264.837	275.459	292.512	294.453	293.641	290.64	282.31	283.087	280.387	271.461	263.515	264.494	274.118	288.024	297.923	303.958	306.943	305.97	306.185	307.966	308.248	304.126	293.338	
279.489	282.032	292.992	299.998	296.125	281.036	284.929	284.676	285.77	287.984	289.838	298.732	297.973	296.039	297.367	302.545	302.299	297.61	295.785	297.294	298.622	290.215	290.178	296.377	299.679	294.152	278.507	276.487	281.791	280.014	273.208	273.224	274.301	273.553	276.149	281.574	289.441	313.478	308.154	307.652	314.751	328.257	355.665	364.42	406.896	436.719	420.461	363.283	353.413	313.43	285.068	279.908	275.585	256.933	246.426	241.308	244.891	260.754	262.736	274.246	275.998	272.049	274.749	298.931	278.793	260.905	253.624	255.473	257.581	258.016	250.704	247.321	252.139	256.377	258.581	260.182	262.733	271.728	294.003	294.841	289.681	286.237	285.586	285.257	281.971	270.665	260.77	256.624	260.721	275.098	291.465	299.642	308.755	321.776	321.136	319.563	312.271	302.481	293.889	289.894	
287.341	294.706	301.934	304.25	300.893	294.765	295.613	292.191	292.305	292.867	287.969	285.088	284.154	287.417	292.355	295.628	295.331	295.27	294.375	292.708	290.827	289.934	303.223	308.806	302.234	288.192	280.319	282.614	285.506	285.748	284.627	285.391	277.129	274.705	279.516	286.279	289.863	301.464	317.415	326.533	341.438	375.202	428.649	442.972	439.873	422.3	390.772	343.745	314.037	291.067	278.897	275.211	271.076	258.008	249.687	245.111	249.073	267.168	282.653	298.439	294.029	281.869	279.366	273.651	264.745	254.758	249.06	250.401	253.676	254.184	252.166	251.205	252.652	254.15	265.843	270.197	272.998	278.47	288.302	289.546	284.102	277.032	272.072	271.595	272.979	273.894	272.328	269.876	269.892	278.787	303.605	316.704	320.364	318.995	310.893	302.726	298.507	293.887	288.131	285.811	
289.489	298.072	297.386	294.637	293.898	296.203	296.947	297.779	300.354	301.12	295.299	284.637	283.38	287.629	292.873	295.473	295.714	297.804	297.634	295.827	294.514	297.553	304.448	305.757	296.812	283.927	284.742	288.998	286.515	285.362	287.979	292.135	286.301	280.357	283.026	291.906	301.197	311.591	344.256	371.916	397.673	430.522	478.652	474.443	440.738	397.935	358.43	320.354	291.357	284.053	278.625	269.366	265.424	257.081	255.049	255.192	260.21	275.298	292.761	309.597	302.202	285.672	279.082	256.685	253.448	252.07	249.157	246.165	251.049	249.634	249.415	251.795	255.37	255.426	271.614	279.622	285.565	290.602	291.049	281.741	276.115	272.411	268.209	262.283	266.032	275.028	279.312	279.406	279.855	289.029	310.872	320.558	320.241	313.123	294.667	286.446	288.09	292.141	292.914	287.978	
285.531	291.476	278.396	270.184	274.311	284.483	288.273	301.306	310.023	312.98	312.473	298.31	296.571	297.299	299.308	302.558	303.966	305.556	305.891	307.193	310.489	313.629	293.023	286.142	282.852	281.476	291.959	295.656	284.63	278.425	282.697	293.074	302.265	290.826	286.69	298.521	324.21	345.415	389.913	445.667	485.535	494.807	504.055	455.519	407.23	362.925	323.25	292.839	286.551	293.471	284.667	262.295	258.547	254.01	262.661	271.991	278.792	285.262	292.371	306.802	299.823	283.034	273.551	248.616	245.093	253.086	254.245	242.823	249.788	244.316	242.152	248.858	260.447	260.452	275.787	288.414	300.595	308.504	302.839	271.248	265.55	272.696	274.677	257.626	261.273	273.922	281.401	284.953	290.666	306.287	312.922	310.274	307.562	303.943	272.036	270.761	281.257	297.726	308.978	296.835	
279.335	283.002	276.789	272.136	273.032	277.658	289.468	295.719	298.001	298.739	299.694	294.782	299.074	300.526	301.048	302.82	296.848	295.167	296.966	301.233	305.592	305.216	300.241	298.779	296.05	292.593	295.413	302.035	294.499	290.03	293.04	299.338	309.352	306.761	307.581	329.567	379.348	400.918	450.165	507.228	533.004	506.273	467.776	412.4	376.782	351.136	323.003	283.975	280.015	281.904	276.011	265.289	267.633	262.923	270.548	278.38	286.865	300.981	297.599	297.899	275.164	249.331	246.085	244.165	243.272	248.098	252.319	252.456	257.613	254.582	247.598	247.693	256.558	261.443	284.427	294.924	303.533	306.208	287.517	273.306	267.945	268.647	266.7	254.536	258.082	268.539	282.173	296.6	310.643	326.921	318.666	314.118	311.334	303.305	281.419	281.562	288.956	299.574	305.835	295.393	
276.703	279.951	279.931	278.377	276.539	276.008	291.735	292.399	289.561	288.192	289.985	293.974	301.815	303.521	302.288	301.194	290.947	286.868	289.771	295.23	299.021	298.811	305.993	309.141	306.843	301.099	297.181	305.017	300.821	298.22	301.175	307.022	315.033	325.389	339.942	379.664	455.455	485.072	525.698	557.672	551.293	493.747	424.056	372.731	350.816	339.614	320.637	281.808	277.896	272.094	267.095	266.59	273.487	273.091	277.988	283.985	293.682	309.917	299.088	287.243	256.292	228.462	230.037	243.865	242.285	242.536	247.89	256.49	259.803	259.24	253.581	251.898	258.497	269.41	293.97	298.684	301.594	300.648	278.11	275.545	270.756	265.212	259.159	253.42	258.581	269.375	288.743	309.664	325.073	339.791	320.207	314.908	313.936	305.71	294.723	290.442	292.584	297.125	299.157	293.316	
283.068	290.151	289.218	287.097	286.018	285.087	293.686	297.009	295.743	293.791	296.067	304.477	308.178	307.82	303.702	297.099	292.312	288.669	291.557	294.096	294.512	304.137	302.959	304.922	304.208	299.593	296.073	300.119	295.454	293.083	299.652	316.509	319.963	348.766	394.252	467.423	571.51	630.184	632.87	585.55	512.756	440.121	380.581	348.089	334.481	322.056	303.284	289.992	286.63	272.419	261.78	261.034	267.186	282.762	284.302	290.735	300.567	301.298	290.199	274.228	257.382	246.592	247.051	252.26	241.382	237.351	239.608	243.673	246.174	246.28	257.179	268.18	276.669	294.891	304.349	296.656	291.688	293.228	290.346	274.606	270.828	264.461	256.787	256.481	267.282	286.018	309.283	324.299	323.87	333.489	310.837	304.489	309.077	312.796	308.035	287.22	282.496	285.67	289.7	292.702	
286.838	293.668	295.906	296.525	296.574	295.844	299.078	300.449	299.901	299.554	301.487	300.933	301.066	300.627	297.535	291.745	290.779	287.473	290.554	291.826	291.035	307.666	302.431	306.01	307.484	303.114	299.502	303.102	298.446	300.367	314.003	337.515	369.386	438.137	509.005	592.952	698.067	719.905	672.038	571.247	469.484	405.733	356.525	332.029	319.818	308.118	294.691	293.706	289.628	275.218	264.614	265.987	280.114	296.277	295.575	298.285	300.995	289.571	280.634	266.808	259.226	258.615	260.313	251.407	239.603	236.6	237.395	237.36	241.06	247.299	266.727	286.152	299.362	313.522	297.554	283.924	284.121	292.127	287.835	271.26	269.109	265.817	261.532	263.952	277.863	303.142	326.661	335.978	327.079	327.485	310.521	301.481	303.184	309.155	300.084	280.344	277.712	283.578	290.282	294.825	
288.094	290.711	300.077	306.638	308.172	308.224	307.803	302.757	302.099	305.475	306.266	283.785	280.903	282.304	284.024	285.17	286.437	283.374	286.848	288.456	288.559	309.453	304.329	312.237	316.483	311.504	307.326	313.717	309.532	319.681	343.727	369.679	461.902	591.424	682.298	755.06	834.797	755.979	645.342	516.091	421.627	389.978	351.277	324.283	306.774	297.685	294.583	293.09	287.069	280.413	275.342	281.12	311.666	313.515	311.65	306.612	295.169	274.835	270.415	264.805	261.802	264.724	269.944	241.597	236.975	240.142	241.059	237.346	244.192	261.859	282.038	305.759	326.435	325.519	274.126	260.825	278.82	297.145	271.041	265.582	265.654	269.215	273.169	275.694	290.264	320.733	340.977	344.793	334.56	321.77	318.972	305.652	296.29	295.127	271.538	269.927	278.064	290.554	300.589	299.599	
308.511	300.219	302.466	306.28	307.096	304.454	304.191	294.877	291.573	294.146	295.85	291.659	296.225	296.932	295.546	295.864	296.342	293.51	303.588	310.429	306.534	309.096	302.475	313.819	316.441	304.983	300.975	317.737	330.97	361.291	414.021	487.074	626.119	765.751	823.01	828.462	824.281	654.48	550.02	442.482	366.551	348.287	328.323	313.512	300.921	293.378	290.3	284.626	280.198	285.563	291.325	304.081	343.592	323.083	307.544	298.278	289.811	274.151	257.557	242.848	236.585	243.082	258.501	245.585	244.807	247.532	252.491	260.169	272.766	284.543	302.745	321.414	327.977	302.082	279.602	275.454	282.616	286.487	269.24	268.109	268.711	270.755	276.617	290.738	325.311	347.431	352.205	343.458	327.479	307.303	303.184	298.008	295.909	296.468	282.028	282.502	290.531	296.173	295.816	294.361	
318.86	306.529	302.916	303.67	303.706	298.559	298.952	290.139	286.89	289.032	291.452	301.543	309.982	308.18	303.236	303.2	305.491	303.997	315.292	322.698	316.725	309.801	305.016	316.134	318.088	307.585	307.836	332.456	366.196	427.909	523.964	650.657	797.655	896.874	894.949	832.907	760.624	552.152	458.446	378.261	323.563	310.872	305.005	301.142	294.815	290.653	289.099	282	282.146	292.979	305.513	322.829	357.491	321.666	298.8	286.849	280.025	270.29	250.171	232.614	224.387	230.392	248.835	251.653	250.233	250.903	259.791	277.737	292.706	302.006	315.243	324.092	317.562	283.016	279.925	281.076	281.512	277.431	266.916	268.273	272.639	275.06	282.919	308.326	353.524	361.053	353.294	336.886	314.91	291.286	286.735	290.002	295.333	297.244	289.239	290.052	296.695	298.422	293.296	291.299	
304.538	303.78	299.665	298.367	297.915	291.321	292.678	293.902	296.831	300.184	302.518	310.833	313.686	306.072	298.141	300.227	310.334	312.489	312.574	309.869	306.759	313.134	317.446	320.864	324.992	332.077	344.973	370.761	428.21	542.438	708.87	894.3	970.744	933.829	829.635	710.448	614.262	474.415	387.822	337.156	307.177	287.339	284.315	286.017	286.803	290.059	295.129	293.055	303.324	305.131	314.95	331.29	333.707	298.796	284.239	272.15	260.914	257.108	254.704	250.653	244.67	241.685	246.906	259.419	248.638	245.154	256.985	279.972	289.763	307.02	309.582	300.453	287.086	279.848	263.966	260.688	268.444	274.716	260.632	261.939	277.137	285.487	296.744	330.587	363.146	345.653	333.818	321.325	293.679	273.709	273.544	283.497	293.108	293.902	282.141	282.717	287.393	293.901	298.363	294.691	
297.849	291.61	287.702	293.266	301.511	296.894	294.274	297.424	302.024	305.714	306.576	299.59	298.876	299.722	300.836	302.781	310.042	310.199	314.801	316.669	313.753	318.454	318.535	328.68	337.471	351.043	396.109	490.911	594.618	739.866	883.675	941.847	939.042	829.642	704.636	586.216	475.87	404.799	346.761	314.948	299.412	290.117	294.245	287.402	285.493	292.224	303.137	302.409	315.319	317.729	323.922	330.792	317.796	293.384	280.366	270.158	262.648	262.127	268.743	261.164	254.066	250.154	249.318	257.333	257.722	259.919	273.445	296.751	300.14	307.964	297.458	283.835	278.73	283.492	274.184	270.007	274.125	279.353	271.504	272.871	289.412	310.089	328.146	339.677	345.701	325.389	312.38	301.623	283.692	276.258	275.748	282.674	291.447	295.286	286.828	281.98	279.887	282.927	290.315	297.117	
294.5	279.811	277.435	291.039	307.582	304.013	297.455	301.034	306.256	309.975	309.339	286.974	283.434	294.522	305.964	306.985	308.283	305.139	319.068	330.129	327.087	325.718	320.559	342.571	361.92	388.115	477.025	652.739	795.416	940.091	1014.42	903.603	827.014	676.886	563.158	468.968	356.24	345.911	321.522	301.913	294.106	299.472	311.329	293.715	286.742	295.314	311.635	313.082	324.236	329.119	330.421	325.061	304.742	292.989	280.092	272.594	271.005	272.7	281.281	266.308	258.122	256.652	254.206	255.468	270.736	280.586	294.921	315.666	310.503	305.094	283.853	271.446	278.099	287.907	290.28	285.557	282.527	283.725	286.048	290.43	306.575	338.34	360.904	343.368	320.519	305.307	292.982	283.384	278.359	283.705	281.778	283.206	290.022	298.674	296.111	285.66	276.818	274.582	281.96	299.656	
294.5	291.486	297.184	306.018	307.75	291.821	292.673	305.725	315.263	319.083	319.903	312.107	305.754	305.929	308.511	308.89	309.072	307.312	324.75	340.36	341.217	340.456	353.836	386.843	447.366	548.837	709.392	886.528	972.68	971.055	897.2	779.385	682.137	543.218	454.675	398.607	333.93	334.666	326.983	302.72	284.518	290.055	303.485	293.172	288.626	297.884	318.705	335.684	334.903	332.088	322.782	307.34	291.534	284.147	277.894	273.662	273.167	276.465	263.219	255.413	253.866	257.4	264.541	277.122	283.888	291.367	303.883	314.982	290.835	287.951	275.679	269.247	275.17	281.729	283.611	272.568	265.479	269.934	284.571	309.866	336.285	357.133	362.468	343.513	308.685	297.285	290.533	283.441	276.321	275.982	276.684	279.278	288.783	303.744	307.121	301.644	296.966	296.9	301.219	305.058	
299.113	297.926	303.571	310.904	310.958	294.802	294.665	306.755	315.911	320.903	324.944	318.808	313.146	309.553	308.267	308.616	308.292	311.295	333.013	350.346	350.823	351.979	392.22	473.452	597.994	749.282	890.998	998.847	1004.55	904.223	752.743	636.871	545.667	440.14	380.013	351.02	320.206	317.154	316.556	300.364	287.294	293.025	301.436	295.795	294.676	307.21	332.373	354.148	347.293	327.62	307.775	292.675	279.509	274.206	270.322	268.553	269.307	270.9	252.796	249.042	252.032	258.117	268.031	299.135	299.642	300.904	303.745	300.693	276.004	274.764	269.447	268.394	274.409	278.025	276.92	267.416	265.307	276.417	297.705	340.686	365.073	366.031	349.384	326.327	301.356	283.543	276.089	278.151	284.224	276.141	277.815	279.923	287.163	299.966	304.858	305.746	305.066	307.481	311.745	309.015	
307.53	300.049	298.935	307.466	316.676	310.298	302.242	304.764	309.663	316.712	325.427	310.307	308.226	306.758	305.719	306.543	306.219	316.772	343.406	360.13	356.698	360.849	434.815	594.982	802.386	982.491	1030.73	1010.98	916.487	756.728	585.817	479.266	416.132	362.292	333.247	322.218	313.565	294.473	293.025	295.4	300.268	306.213	304.168	301.029	304.16	322.108	351.485	369.199	361.104	317.017	286.69	280.531	268.459	263.359	258.319	258.349	260.48	257.641	248.673	246.404	252.196	258.811	265.876	321.446	317.542	309.413	296.103	275.182	265.163	264.84	264.817	268.65	275.437	276.363	270.211	268.727	279.056	299.623	322.892	380.897	393.102	366.768	324.218	294.846	297.741	265.081	251.752	268.451	300.325	282.801	284.079	284.342	285.228	288.887	291.648	300.049	303.229	308.382	315.067	311.778	
312.33	305.522	300.192	302.345	308.84	310.018	304.806	307.576	312.324	317.367	321.414	313.059	312.566	311.359	308.65	305.864	305.541	318.591	333.897	352.898	383.888	446.228	598.626	797.233	943.271	996.818	988.214	857.033	750.375	626.859	499.556	413.725	360.41	331.519	314.327	304.852	300.894	294.424	299.512	304.819	310.605	317.873	322.787	320.116	328.675	335.967	336.954	344.698	339.5	312.473	288.888	277.64	269.977	266.051	255.161	249.798	252.26	258.028	256.709	261.39	267.003	276.522	294.725	323.723	317.816	307.937	294.468	278.017	273.258	269.382	260.711	258.076	265.961	277.596	275.617	282.034	297.137	321.177	353.568	370.87	373.851	349.001	307.082	272.563	276.383	270.999	269.292	278.127	294.681	284.506	286.582	289.779	290.294	288.06	288.915	299.728	309.636	308.398	298.004	295.726	
314.915	309.798	302.323	298.696	301.062	307.724	308.96	311.469	314.547	316.781	316.804	315.457	316.635	314.964	310.371	305.543	308.084	322.495	330.928	360.998	435.395	558.194	779.56	981.958	1043.75	971.483	911.248	697.099	587.21	502.321	420.155	356.377	314.495	306.106	299.35	292.356	292.363	294.779	304.457	312.991	321.029	330.792	343.693	342.423	352.808	348.495	324.382	319.839	317.076	306.739	291.385	277.682	275.065	271.326	255.163	244.989	247.637	260.956	265.38	277.144	283.919	296.903	324.315	323.669	313.416	302.083	290.003	279.096	279.24	274.415	259.327	251.385	259.977	279.871	282.013	295.048	317.168	346.511	379.285	357.542	351.535	329.535	291.792	257.242	261.241	278.232	285.752	286.392	287.423	285.009	288.822	295.583	295.781	287.327	286.591	299.563	316.073	309.635	284.101	282.719	
